ID_Transacao;Data;Cliente;Produto_Servico;Categoria;Quantidade;Valor_Unitario;Custo_Unitario;Qtd_Parcelas;Canal_Venda;Status
PRG-202512-004;31/12/2025;Tech Soluções Globais;PragmaCloud Pro;Software;2;450,00;135,22;3;Parceiros B2B;Pago
PRG-202512-005;01/12/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;412,83;6;Venda Direta;Pago
PRG-202512-006;25/12/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;2;890,00;267,60;2;Venda Direta;Pago
PRG-202512-007;10/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;3;450,00;141,61;3;Venda Direta;Pago
PRG-202512-008;19/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;3;890,00;225,50;2;E-commerce;Pago
PRG-202512-009;18/12/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;137,34;12;Venda Direta;Pago
PRG-202512-010;15/12/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;138,33;6;Parceiros B2B;Pago
PRG-202512-011;09/12/2025;Banco Inova S.A.;PragmaCloud Pro;Software;3;450,00;148,50;6;Venda Direta;Pago
PRG-202512-012;02/12/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;226,80;2;Venda Direta;Pago
PRG-202512-013;11/12/2025;Rede de Farmácias Viva;PragmaCloud Pro;Software;5;450,00;153,71;3;Parceiros B2B;Pago
PRG-202512-014;15/12/2025;Construtora Horizonte;PragmaCloud Pro;Software;4;450,00;158,78;6;E-commerce;Pago
PRG-202512-015;01/12/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1339,99;12;Venda Direta;Pago
PRG-202512-016;11/12/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;1;3200,00;1430,70;6;E-commerce;Pago
PRG-202512-017;21/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1404,45;2;E-commerce;Pago
PRG-202512-018;13/12/2025;Tech Soluções Globais;PragmaCloud Pro;Software;5;450,00;164,78;1;E-commerce;Cancelado
PRG-202512-019;14/12/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;391,00;1;E-commerce;Pago
PRG-202512-020;18/12/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;3;1250,00;361,90;12;Venda Direta;Pago
PRG-202512-021;12/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;2;890,00;229,46;12;Parceiros B2B;Pendente
PRG-202512-022;18/12/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;5;890,00;236,75;2;Venda Direta;Pago
PRG-202512-023;29/12/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;274,69;2;Parceiros B2B;Pago
PRG-202512-024;03/12/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;390,60;6;E-commerce;Pago
PRG-202512-025;06/12/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;130,93;3;E-commerce;Pago
PRG-202512-026;28/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1418,16;6;E-commerce;Pago
PRG-202512-027;17/12/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1459,64;3;Venda Direta;Pago
PRG-202512-028;10/12/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;374,27;12;Venda Direta;Pendente
PRG-202512-029;13/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;436,23;2;Venda Direta;Pago
PRG-202512-030;22/12/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1419,77;6;Parceiros B2B;Pago
PRG-202512-031;28/12/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;4;1250,00;439,11;3;Venda Direta;Pago
PRG-202512-032;26/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1347,09;1;Venda Direta;Pago
PRG-202512-033;06/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1438,79;3;Venda Direta;Pago
PRG-202512-034;05/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;126,23;2;Parceiros B2B;Pago
PRG-202512-035;21/12/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;239,36;1;Parceiros B2B;Pago
PRG-202512-036;22/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;128,37;2;Venda Direta;Pago
PRG-202512-037;11/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;1;450,00;154,01;3;Parceiros B2B;Pago
PRG-202512-038;01/12/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;1;1250,00;378,64;12;Parceiros B2B;Pendente
PRG-202512-039;02/12/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;360,80;3;Venda Direta;Pendente
PRG-202512-040;12/12/2025;Tech Soluções Globais;Consultoria de Processos TI;Serviço;2;3200,00;1400,56;6;Venda Direta;Pago
PRG-202512-041;17/12/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;2;1250,00;376,47;2;Venda Direta;Pago
PRG-202512-042;09/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;5;450,00;154,97;3;E-commerce;Pago
PRG-202512-043;04/12/2025;Banco Inova S.A.;PragmaSecurity Gateway;Software;2;890,00;238,85;12;Parceiros B2B;Pago
PRG-202512-044;15/12/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;121,54;1;Venda Direta;Pago
PRG-202512-045;22/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;4;890,00;226,35;6;E-commerce;Pago
PRG-202512-046;02/12/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;117,33;2;Parceiros B2B;Pago
PRG-202512-047;25/12/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;5;890,00;247,61;1;Venda Direta;Pago
PRG-202512-048;02/12/2025;Nova Era Digital;PragmaCloud Pro;Software;3;450,00;136,11;2;E-commerce;Pago
PRG-202512-049;10/12/2025;Banco Inova S.A.;PragmaCloud Pro;Software;1;450,00;143,43;6;Venda Direta;Pago
PRG-202512-050;01/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;120,65;12;Venda Direta;Cancelado
PRG-202512-051;28/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;113,44;3;E-commerce;Pago
PRG-202512-052;29/12/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;1;1250,00;410,96;2;Venda Direta;Pago
PRG-202512-053;04/12/2025;Logística Express Brasil;PragmaCloud Pro;Software;5;450,00;140,72;1;Parceiros B2B;Pago
PRG-202512-054;07/12/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;119,47;3;Venda Direta;Pago
PRG-202512-055;17/12/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1500,33;1;Parceiros B2B;Pago
PRG-202512-056;15/12/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1524,28;3;Parceiros B2B;Pago
PRG-202512-057;30/12/2025;Banco Inova S.A.;PragmaCloud Pro;Software;5;450,00;139,26;12;E-commerce;Pago
PRG-202512-058;03/12/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;416,67;12;E-commerce;Pago
PRG-202512-059;19/12/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;118,55;12;E-commerce;Pago
PRG-202512-060;08/12/2025;Construtora Horizonte;PragmaCloud Pro;Software;3;450,00;143,57;3;Parceiros B2B;Pago
PRG-202512-061;11/12/2025;Nova Era Digital;Consultoria de Processos TI;Serviço;1;3200,00;1367,80;1;Venda Direta;Pago
PRG-202512-062;25/12/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1518,88;3;E-commerce;Pago
PRG-202512-063;16/12/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;2;1250,00;419,86;12;E-commerce;Pendente
PRG-202512-064;11/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;111,76;2;Parceiros B2B;Cancelado
PRG-202512-065;26/12/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;234,30;1;E-commerce;Pago
PRG-202512-066;12/12/2025;Rede de Farmácias Viva;Consultoria de Processos TI;Serviço;2;3200,00;1418,41;6;E-commerce;Pago
PRG-202512-067;14/12/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;124,13;2;Parceiros B2B;Pago
PRG-202512-068;26/12/2025;Tech Soluções Globais;PragmaCloud Pro;Software;2;450,00;148,68;6;Parceiros B2B;Pago
PRG-202512-069;21/12/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;4;1250,00;415,14;12;E-commerce;Pago
PRG-202512-070;29/12/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1324,16;1;E-commerce;Pago
PRG-202512-071;23/12/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;268,65;3;E-commerce;Pago
PRG-202512-072;08/12/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;151,54;1;E-commerce;Pago
PRG-202512-073;07/12/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;3;890,00;229,01;12;Parceiros B2B;Pendente
PRG-202512-074;06/12/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;3;1250,00;380,76;6;Venda Direta;Pago
PRG-202512-075;22/12/2025;Nova Era Digital;PragmaSecurity Gateway;Software;2;890,00;270,62;6;Venda Direta;Pago
PRG-202512-076;17/12/2025;Tech Soluções Globais;PragmaCloud Pro;Software;4;450,00;142,93;1;Parceiros B2B;Pendente
PRG-202512-077;02/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1370,07;12;Parceiros B2B;Pendente
PRG-202512-078;08/12/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;2;400,00;109,33;3;Venda Direta;Pago
PRG-202512-079;18/12/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1336,30;2;Venda Direta;Pago
PRG-202512-080;09/12/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;1;3200,00;1391,52;12;E-commerce;Pago
PRG-202512-081;29/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;238,13;3;E-commerce;Pago
PRG-202512-082;10/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;409,52;1;Parceiros B2B;Pago
PRG-202512-083;21/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;264,54;2;Parceiros B2B;Cancelado
PRG-202512-084;11/12/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;121,52;3;E-commerce;Pago
PRG-202512-085;22/12/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;251,04;3;E-commerce;Pago
PRG-202512-086;13/12/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;5;890,00;241,83;6;Venda Direta;Pago
PRG-202512-087;02/12/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;119,10;2;E-commerce;Pago
PRG-202512-088;31/12/2025;Rede de Farmácias Viva;PragmaAnalytics Enterprise;Software;4;1250,00;365,29;6;E-commerce;Pago
PRG-202512-089;06/12/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1318,56;3;E-commerce;Pago
PRG-202512-090;04/12/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;378,94;12;Venda Direta;Pago
PRG-202512-091;05/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;1;1250,00;404,18;12;E-commerce;Pago
PRG-202512-092;19/12/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1361,17;12;Parceiros B2B;Pago
PRG-202512-093;13/12/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;108,45;3;Parceiros B2B;Pago
PRG-202512-094;09/12/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1532,56;12;Venda Direta;Pago
PRG-202512-095;29/12/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;126,35;12;Parceiros B2B;Pago
PRG-202512-096;07/12/2025;Global Alimentos S.A.;PragmaSecurity Gateway;Software;4;890,00;225,68;1;Parceiros B2B;Pago
PRG-202512-097;19/12/2025;Construtora Horizonte;Consultoria de Processos TI;Serviço;2;3200,00;1301,41;12;E-commerce;Pago
PRG-202512-098;20/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;2;450,00;138,81;3;Parceiros B2B;Pago
PRG-202512-099;25/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;4;450,00;163,72;1;Parceiros B2B;Pago
PRG-202512-100;29/12/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;4;450,00;157,69;6;Parceiros B2B;Pago
PRG-202512-101;13/12/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;2;3200,00;1363,60;12;Parceiros B2B;Pago
PRG-202512-102;05/12/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;2;3200,00;1525,53;1;Venda Direta;Pago
PRG-202512-103;12/12/2025;Meta Metais;PragmaCloud Pro;Software;3;450,00;148,92;12;Venda Direta;Pago
PRG-202512-104;30/12/2025;Meta Metais;PragmaAnalytics Enterprise;Software;3;1250,00;422,12;3;Parceiros B2B;Pago
PRG-202512-105;31/12/2025;Nova Era Digital;Suporte Técnico Premium;Serviço;2;400,00;117,54;2;Parceiros B2B;Pago
PRG-202512-106;02/12/2025;Varejo Total S.A.;PragmaCloud Pro;Software;2;450,00;161,74;3;Venda Direta;Pago
PRG-202512-107;12/12/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;2;890,00;230,06;6;Venda Direta;Pago
PRG-202512-108;26/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;3;1250,00;391,55;1;Parceiros B2B;Pago
PRG-202512-109;26/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1537,27;3;Parceiros B2B;Pago
PRG-202512-110;23/12/2025;Nova Era Digital;PragmaCloud Pro;Software;4;450,00;146,01;2;E-commerce;Pago
PRG-202512-111;22/12/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;431,55;6;Venda Direta;Pago
PRG-202512-112;29/12/2025;Logística Express Brasil;PragmaCloud Pro;Software;4;450,00;143,14;1;Parceiros B2B;Pago
PRG-202512-113;03/12/2025;Nova Era Digital;PragmaSecurity Gateway;Software;5;890,00;229,01;1;Parceiros B2B;Pago
PRG-202512-114;15/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;4;890,00;263,85;12;E-commerce;Pago
PRG-202512-115;22/12/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;1;400,00;115,55;1;Parceiros B2B;Pago
PRG-202512-116;19/12/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1514,89;6;E-commerce;Pago
PRG-202512-117;30/12/2025;Indústrias Alfa Ltda;Suporte Técnico Premium;Serviço;1;400,00;120,75;1;Venda Direta;Pago
PRG-202512-118;11/12/2025;Varejo Total S.A.;PragmaAnalytics Enterprise;Software;5;1250,00;366,84;1;E-commerce;Pago
PRG-202512-119;18/12/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;2;400,00;123,56;12;Venda Direta;Pago
PRG-202512-120;10/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1509,74;2;Parceiros B2B;Pago
PRG-202512-121;25/12/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;126,38;1;Venda Direta;Pago
PRG-202512-122;04/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;4;890,00;241,09;2;Parceiros B2B;Pago
PRG-202512-123;01/12/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;3;890,00;272,36;12;E-commerce;Pago
PRG-202512-124;31/12/2025;Global Alimentos S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;412,31;3;Parceiros B2B;Pago
PRG-202512-125;31/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;4;1250,00;374,38;3;E-commerce;Pago
PRG-202512-126;26/12/2025;Banco Inova S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1367,60;6;E-commerce;Pago
PRG-202512-127;07/12/2025;Construtora Horizonte;Suporte Técnico Premium;Serviço;2;400,00;117,13;3;Parceiros B2B;Pago
PRG-202512-128;28/12/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;137,90;3;E-commerce;Cancelado
PRG-202512-129;27/12/2025;Meta Metais;PragmaCloud Pro;Software;5;450,00;162,70;1;E-commerce;Pago
PRG-202512-130;10/12/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;4;1250,00;420,45;12;E-commerce;Pendente
PRG-202512-131;21/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;364,56;3;Parceiros B2B;Cancelado
PRG-202512-132;15/12/2025;Meta Metais;PragmaSecurity Gateway;Software;4;890,00;265,99;2;Venda Direta;Pendente
PRG-202512-133;04/12/2025;Tech Soluções Globais;PragmaSecurity Gateway;Software;4;890,00;251,86;12;Venda Direta;Pendente
PRG-202512-134;27/12/2025;Banco Inova S.A.;PragmaCloud Pro;Software;4;450,00;163,54;12;E-commerce;Pendente
PRG-202512-135;03/12/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;1;890,00;263,35;2;E-commerce;Pago
PRG-202512-136;30/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;1;890,00;235,58;3;Parceiros B2B;Pendente
PRG-202512-137;06/12/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1405,15;1;Venda Direta;Pago
PRG-202512-138;25/12/2025;Logística Express Brasil;PragmaSecurity Gateway;Software;1;890,00;266,89;2;Venda Direta;Pago
PRG-202512-139;18/12/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;4;890,00;255,19;1;Parceiros B2B;Pago
PRG-202512-140;12/12/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;1;400,00;125,80;1;Venda Direta;Pago
PRG-202512-141;06/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;2;3200,00;1536,23;6;E-commerce;Pago
PRG-202512-142;07/12/2025;Banco Inova S.A.;PragmaAnalytics Enterprise;Software;2;1250,00;391,77;2;E-commerce;Pago
PRG-202512-143;04/12/2025;Meta Metais;Consultoria de Processos TI;Serviço;1;3200,00;1435,39;2;Parceiros B2B;Pago
PRG-202512-144;22/12/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;144,61;3;Venda Direta;Pago
PRG-202512-145;13/12/2025;Rede de Farmácias Viva;Suporte Técnico Premium;Serviço;2;400,00;128,87;12;Venda Direta;Pago
PRG-202512-146;31/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;5;890,00;244,15;12;Parceiros B2B;Pago
PRG-202512-147;10/12/2025;Logística Express Brasil;Consultoria de Processos TI;Serviço;1;3200,00;1467,52;2;E-commerce;Pago
PRG-202512-148;06/12/2025;Meta Metais;PragmaAnalytics Enterprise;Software;5;1250,00;437,93;6;Venda Direta;Pago
PRG-202512-149;18/12/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;3;1250,00;375,95;6;Parceiros B2B;Pago
PRG-202512-150;15/12/2025;Indústrias Alfa Ltda;Consultoria de Processos TI;Serviço;1;3200,00;1334,56;12;E-commerce;Pago
PRG-202512-151;05/12/2025;Banco Inova S.A.;PragmaCloud Pro;Software;2;450,00;160,95;12;Parceiros B2B;Pago
PRG-202512-152;18/12/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;3;450,00;148,06;1;Venda Direta;Pago
PRG-202512-153;19/12/2025;Logística Express Brasil;PragmaCloud Pro;Software;1;450,00;158,15;3;Parceiros B2B;Pago
PRG-202512-154;13/12/2025;Nova Era Digital;PragmaSecurity Gateway;Software;3;890,00;238,75;12;E-commerce;Pago
PRG-202512-155;12/12/2025;Nova Era Digital;PragmaCloud Pro;Software;1;450,00;136,09;2;Venda Direta;Cancelado
PRG-202512-156;18/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;5;890,00;235,21;12;E-commerce;Cancelado
PRG-202512-157;25/12/2025;Global Alimentos S.A.;Suporte Técnico Premium;Serviço;2;400,00;111,06;3;Venda Direta;Pago
PRG-202512-158;13/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1267,46;3;Venda Direta;Pago
PRG-202512-159;14/12/2025;Meta Metais;PragmaSecurity Gateway;Software;4;890,00;245,57;2;Parceiros B2B;Pago
PRG-202512-160;24/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;1;400,00;123,36;12;E-commerce;Pendente
PRG-202512-161;15/12/2025;Varejo Total S.A.;Suporte Técnico Premium;Serviço;2;400,00;120,89;12;E-commerce;Pago
PRG-202512-162;07/12/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;4;1250,00;373,31;12;Parceiros B2B;Pendente
PRG-202512-163;06/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1375,86;2;Parceiros B2B;Pago
PRG-202512-164;31/12/2025;Indústrias Alfa Ltda;PragmaAnalytics Enterprise;Software;3;1250,00;370,59;2;Parceiros B2B;Cancelado
PRG-202512-165;29/12/2025;Logística Express Brasil;PragmaAnalytics Enterprise;Software;3;1250,00;391,15;6;Parceiros B2B;Pendente
PRG-202512-166;28/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;2;3200,00;1318,72;3;E-commerce;Pago
PRG-202512-167;29/12/2025;Tech Soluções Globais;PragmaAnalytics Enterprise;Software;3;1250,00;438,59;12;Parceiros B2B;Pago
PRG-202512-168;25/12/2025;Indústrias Alfa Ltda;PragmaSecurity Gateway;Software;1;890,00;245,38;6;Parceiros B2B;Pago
PRG-202512-169;12/12/2025;Construtora Horizonte;PragmaAnalytics Enterprise;Software;2;1250,00;426,87;6;E-commerce;Pago
PRG-202512-170;22/12/2025;Tech Soluções Globais;Suporte Técnico Premium;Serviço;1;400,00;110,35;2;E-commerce;Pago
PRG-202512-171;21/12/2025;Banco Inova S.A.;Suporte Técnico Premium;Serviço;2;400,00;121,63;6;E-commerce;Pago
PRG-202512-172;09/12/2025;Indústrias Alfa Ltda;PragmaCloud Pro;Software;1;450,00;137,05;3;Venda Direta;Pago
PRG-202512-173;18/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;3;890,00;258,66;2;Parceiros B2B;Pago
PRG-202512-174;19/12/2025;Global Alimentos S.A.;PragmaCloud Pro;Software;1;450,00;139,04;6;E-commerce;Pago
PRG-202512-175;28/12/2025;Rede de Farmácias Viva;PragmaSecurity Gateway;Software;3;890,00;253,53;1;Parceiros B2B;Pago
PRG-202512-176;16/12/2025;Varejo Total S.A.;PragmaSecurity Gateway;Software;3;890,00;245,18;2;Parceiros B2B;Pago
PRG-202512-177;11/12/2025;Construtora Horizonte;PragmaSecurity Gateway;Software;1;890,00;241,56;3;E-commerce;Pago
PRG-202512-178;04/12/2025;Nova Era Digital;PragmaAnalytics Enterprise;Software;1;1250,00;371,50;1;E-commerce;Pago
PRG-202512-179;12/12/2025;Varejo Total S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1424,44;2;E-commerce;Cancelado
PRG-202512-180;20/12/2025;Global Alimentos S.A.;Consultoria de Processos TI;Serviço;1;3200,00;1464,36;2;E-commerce;Pago
